"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP004486","Topic","excessive movements","","","","","",1.0000001636515612,"['excessive movements']",1.0,""
"DAT001875","Date","2004-01-20","","","","","","","","","2004-01-20"
"SPE002517","Speech","2499:Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks","","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Naples, 14-15 January 2004.","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national central banks"": Concluding remarks by Jean-Claude Trichet,President of the European Central Bank,Naples, 14-15 January 2004. Distinguished guests, ladies and gentlemen, To conclude today's seminar, may I say what a pleasure it has been for me to be here among such distinguished participants. This seminar has brought together",2499.0,"","","",""
"TOP004487","Topic","a preparatory process","","","","","",1.0000001861271308,"['a preparatory process']",1.0,""
"TOP004488","Topic","Central banks have a fundamental role to play in ensuring as much monetary stability and financial stability as possible","","","","","",1.0000001615726197,"['Central banks have a fundamental role to play in ensuring as much monetary stability and financial stability as possible']",1.0,""
"TOP004489","Topic","different topics","","","","","",1.0000001585946507,"['different topics']",1.0,""
"DAT001876","Date","2004-01-16","","","","","","","","","2004-01-16"
"SPE002518","Speech","2500:Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks","","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks","by Jean-Claude Trichet,<br>President of the EUROPEAN CENTRAL BANK,<br>Naples, 15 January 2004.","Euro-Mediterranean Seminar ""Eurosystem and Mediterranean country national banks"": Welcome remarks by Jean-Claude Trichet,President of the EUROPEAN CENTRAL BANK,Naples, 15 January 2004. Your Eminence, Minister for European Affairs, Members of the Italian Parliament, President of the Region, Mr Mayor, distinguished guests, fellow governors, ladies and gentlemen, I would like to welcome you most warm",2500.0,"","","",""
"TOP004490","Topic","Greek settlers","","","","","",1.0000001850793205,"['Greek settlers']",1.0,""
"DAT001877","Date","2004-01-15","","","","","","","","","2004-01-15"
"SPE002519","Speech","2501:The importance of MFI interest rates for the Eurosystem and the general public","","The importance of MFI interest rates for the Eurosystem and the general public","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board Introductory statement delivered at the inaugural public release of the MFI interest rate statistics European Central Bank,Frankfurt, 10 December 2003.","The importance of MFI interest rates for the Eurosystem and the general public Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board Introductory statement delivered at the inaugural public release of the MFI interest rate statistics European Central Bank,Frankfurt, 10 December 2003. Ladies and gentlemen, it is my great pleasure to announce a new milestone in the devel",2501.0,"","","",""
"TOP004491","Topic","once sufficiently long time series","","","","","",1.00000018992256,"['once sufficiently long time series']",1.0,""
"TOP004492","Topic","For the first time we are using a sample for collecting the new statistics instead of a full census for the euro area","","","","","",1.0000001849598394,"['For the first time we are using a sample for collecting the new statistics instead of a full census for the euro area']",1.0,""
"TOP004493","Topic","the same definitions","","","","","",1.0000001419422735,"['the same definitions']",1.0,""
"DAT001878","Date","2003-12-10","","","","","","","","","2003-12-10"
"SPE002520","Speech","2502:Financial integration: Where do we stand?","","Financial integration: Where do we stand?","by Jean-Claude Trichet, President of the European Central Bank,Paris, 3 December 2003","Financial integration: Where do we stand? Speech by Jean-Claude Trichet, President of the European Central Bank,Paris, 3 December 2003 Introduction Ladies and gentlemen, Pascal described the universe as ""a circle whose centre is everywhere and whose circumference is nowhere"". This definition can be applied fairly well to euro capital markets, which are global markets as a result of the internation",2502.0,"","","",""
"TOP004494","Topic","a more effective allocation","","","","","",1.0000001764009718,"['a more effective allocation']",1.0,""
"TOP004495","Topic","the first couple","","","","","",1.000000170813347,"['the first couple']",1.0,""
"DAT001879","Date","2003-12-03","","","","","","","","","2003-12-03"
"SPE002521","Speech","2503:Testimony before the Committee on Economic and Monetary Affairs of the European Parliament, with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament, with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","Introductory statement by Jean-Claude Trichet, President of the European Central Bank, Brussels, 1 December 2003.","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament, with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union Introductory statement by Jean-Claude Trichet, President of the European Central Bank, Brussels, 1 December 2003. It is my pleasure to appear before your Committee for the first time in my capa",2503.0,"","","",""
"DAT001880","Date","2003-12-01","","","","","","","","","2003-12-01"
"SPE002522","Speech","2504:La experiencia internacional en el manejo de la política monetaria: casos exitosos","","La experiencia internacional en el manejo de la política monetaria: casos exitosos","Eugenio Domingo Solans, Miembro del Consejo de Gobierno y del Comité Ejecutivo del Banco Central Europeo. En representación de Eugenio Domingo Solans la ponencia fue dada por Gabriel Quirós Romero, Asesor del Comité Ejecutivo del Banco Central Europeo. Ponencia presentada al II Congreso Latinoamericano de Tesorería. Cartagena de Indias (Colombia), 27 de noviembre del 2003.","La experiencia internacional en el manejo de la política monetaria: casos exitosos Eugenio Domingo Solans, Miembro del Consejo de Gobierno y del Comité Ejecutivo del Banco Central Europeo. En representación de Eugenio Domingo Solans la ponencia fue dada por Gabriel Quirós Romero, Asesor del Comité Ejecutivo del Banco Central Europeo. Ponencia presentada al II Congreso Latinoamericano de Tesorería.",2504.0,"","","",""
"TOP004496","Topic","como frecuentemente ocurre","","","","","",1.0000001968746448,"['como frecuentemente ocurre']",1.0,""
"TOP004497","Topic","nuestra moneda","","","","","",1.0,"['Nuestra moneda', 'nuestra moneda']",2.0,""
"TOP004498","Topic","y en general","","","","","",1.0000001747132885,"['y en general']",1.0,""
"DAT001881","Date","2003-11-27","","","","","","","","","2003-11-27"
"SPE002523","Speech","2505:The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003","","The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003","by Jean-Claude Trichet, President of the European Central Bank, at the ""Frankfurter Finanzgespräch"" organized by the Konrad Adenauer Stiftung,Frankfurt am Main, 27 November 2003","The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003 Speech by Jean-Claude Trichet, President of the European Central Bank, at the ""Frankfurter Finanzgespräch"" organized by the Konrad Adenauer Stiftung,Frankfurt am Main, 27 November 2003 I would like to thank the Konrad Adenauer Stiftung for giving me the opportunity to address the important topic",2505.0,"","","",""
"SPE002524","Speech","2506:Financial stability","","Financial stability","by Jean-Claude Trichet, President of the European Central Bank,Forum Financier Belge, Brussels, 26 November 2003","Financial stability Speech by Jean-Claude Trichet, President of the European Central Bank,Forum Financier Belge, Brussels, 26 November 2003 A. Introductory remarks It gives me great pleasure to be here in Brussels and to address you in this very well-known forum at the kind invitation of Governor Quaden. The topic I shall be talking about today, namely ""financial stability"", is obviously very broa",2506.0,"","","",""
"DAT001882","Date","2003-11-26","","","","","","","","","2003-11-26"
"SPE002525","Speech","2507:EUROPEAN CENTRAL BANK-CFS Research Network on 'Capital markets and financial integration in Europe'","","EUROPEAN CENTRAL BANK-CFS Research Network on 'Capital markets and financial integration in Europe'","by Gertrude Tumpel-Gugerell, Member of the Executive Board European Central Bank, at the EUROPEAN CENTRAL BANK-CFS workshop policy panel on 'European Securities Settlement Systems' Athens, 21 November 2003","EUROPEAN CENTRAL BANK-CFS Research Network on 'Capital markets and financial integration in Europe' Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board European Central Bank, at the EUROPEAN CENTRAL BANK-CFS workshop policy panel on 'European Securities Settlement Systems' Athens, 21 November 2003 1. The starting point – lack of integration The European securities infrastructure toda",2507.0,"","","",""
"TOP004499","Topic","particular market power","","","","","",1.0000001964097258,"['particular market power']",1.0,""
"TOP004500","Topic","the collateralisation","","","","","",1.000000161851913,"['the collateralisation']",1.0,""
"TOP004501","Topic","Traditionally countries coinciding with currency areas developed their own coherent domestic infrastructure in terms of securities trading clearing and settlement","","","","","",1.0000001562784369,"['Traditionally countries coinciding with currency areas developed their own coherent domestic infrastructure in terms of securities trading clearing and settlement']",1.0,""
"DAT001883","Date","2003-11-21","","","","","","","","","2003-11-21"
"SPE002526","Speech","2508:Europe at the crossroads","","Europe at the crossroads","by Jean-Claude Trichet, President of the European Central Bank,Speech at a dinner on the occasion of the Frankfurt European Banking Congress,Frankfurt am Main, 20 November 2003","Europe at the crossroads Speech by Jean-Claude Trichet, President of the European Central Bank,Speech at a dinner on the occasion of the Frankfurt European Banking Congress,Frankfurt am Main, 20 November 2003 Ladies and gentlemen, It is a great pleasure to speak to you tonight. This is a special occasion for me. It is the first time that I address - as President of the European Central Bank – the ",2508.0,"","","",""
"TOP004502","Topic","the EMI Council","","","","","",1.0000001793038304,"['the EMI Council']",1.0,""
"TOP004503","Topic","They are willing to pool their specific abilities and national sovereignties","","","","","",1.0000001555808524,"['They are willing to pool their specific abilities and national sovereignties']",1.0,""
"DAT001884","Date","2003-11-20","","","","","","","","","2003-11-20"
"SPE002527","Speech","2509:The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003","","The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003","by Jean-Claude Trichet, President of the European Central Bank, delivered at the Center for Financial Studies' key event, Frankfurt am Main, 20 November 2003","The EUROPEAN CENTRAL BANK's monetary policy strategy after the evaluation and clarification of May 2003 Speech by Jean-Claude Trichet, President of the European Central Bank, delivered at the Center for Financial Studies' key event, Frankfurt am Main, 20 November 2003 It is a pleasure to address such a distinguished audience. I am particularly happy to be able to devote one of my first public spee",2509.0,"","","",""
"SPE002528","Speech","2510:Challenges for monetary policy in Europe","","Challenges for monetary policy in Europe","Address by Lucas D. Papademos Vice-President of the European Central Bank at the 9. Internationales Finanz- und Wirtschaftsforum,Vienna, 13 November 2003.","Challenges for monetary policy in Europe Address by Lucas D. Papademos Vice-President of the European Central Bank at the 9. Internationales Finanz- und Wirtschaftsforum,Vienna, 13 November 2003. Ladies and Gentlemen, When I accepted the invitation to talk about challenges for monetary policy at this distinguished forum, I was not aware that I would be confronted with a challenge before even start",2510.0,"","","",""
"TOP004504","Topic","the unfunded future liabilities","","","","","",1.0000001742120954,"['the unfunded future liabilities']",1.0,""
"DAT001885","Date","2003-11-14","","","","","","","","","2003-11-14"
"SPE002529","Speech","2511:EUROPEAN CENTRAL BANK's monetary policy issues in the run-up to enlargement","","EUROPEAN CENTRAL BANK's monetary policy issues in the run-up to enlargement","by Gertrude Tumpel-Gugerell, Member of the Executive Board European Central Bank, E.L.E.C. - Monetary Commission Meeting, 14 November 2003.","EUROPEAN CENTRAL BANK's monetary policy issues in the run-up to enlargement Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board European Central Bank, E.L.E.C. - Monetary Commission Meeting, 14 November 2003. Introduction It is a pleasure for me to have the opportunity to participate in this annual meeting of the Monetary Commission of the European League for Economic Cooperation and",2511.0,"","","",""
"SPE002530","Speech","2512:The changeover to the euro currency","","The changeover to the euro currency","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Lecture delivered at the Bank of Korea, Seoul, 13 November 2003.","The changeover to the euro currency Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Lecture delivered at the Bank of Korea, Seoul, 13 November 2003. I am grateful for the invitation to speak to you about the introduction of a common European currency and thereby sharing my experience with you on one of the most important events in Eu",2512.0,"","","",""
"TOP004505","Topic","The thorough establishment","","","","","",1.0000001605757531,"['The thorough establishment']",1.0,""
"DAT001886","Date","2003-11-13","","","","","","","","","2003-11-13"
"SPE002531","Speech","2513:The role of institutions in the financial system","","The role of institutions in the financial system","Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,Panel discussion, Center for Financial Stability, Buenos Aires, 11 November 2003.","The role of institutions in the financial system Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,Panel discussion, Center for Financial Stability, Buenos Aires, 11 November 2003. Ladies and Gentlemen, It is a great pleasure for me to participate in the Second International Seminar organised by the Center for Financial Stability. The European Central Bank warmly ",2513.0,"","","",""
"TOP004506","Topic","international rules","","","","","",1.0000002031535502,"['international rules']",1.0,""
"TOP004507","Topic","ECFIN Economic Papers","","","","","",1.0000001808258778,"['ECFIN Economic Papers']",1.0,""
"TOP004508","Topic","According to many analysts these healthy conditions might not have been achieved without the intensified on site supervision and off site surveillance by the central bank and stricter regulations regarding loan loss provisioning capital adequacy and liquidity requirements all adopted following the 1995 tequila crisis","","","","","",1.0000001562550063,"['According to many analysts these healthy conditions might not have been achieved without the intensified on site supervision and off site surveillance by the central bank and stricter regulations regarding loan loss provisioning capital adequacy and liquidity requirements all adopted following the 1995 tequila crisis']",1.0,""
"DAT001887","Date","2003-11-11","","","","","","","","","2003-11-11"
"SPE002532","Speech","2514:Growth and stability in Europe: the role of monetary policy","","Growth and stability in Europe: the role of monetary policy","by Lucas Papademos, Vice President of the ECBat the ceremony marking the 75th anniversary of the Bank of GreeceAthens, 3 November 2003","Growth and stability in Europe: the role of monetary policy Speech by Lucas Papademos, Vice President of the ECBat the ceremony marking the 75th anniversary of the Bank of GreeceAthens, 3 November 2003 Your Excellency the President of the Republic, Mr. Prime Minister, Dear Colleagues, Ladies and Gentlemen, It is both an honour and a pleasure for me to participate in the celebration of the 75th ann",2514.0,"","","",""
"TOP004509","Topic","the new economic environment","","","","","",1.000000147117214,"['the new economic environment']",1.0,""
"TOP004510","Topic","Classical Athens","","","","","",1.000000144929973,"['Classical Athens']",1.0,""
"DAT001888","Date","2003-11-03","","","","","","","","","2003-11-03"
"SPE002533","Speech","2515:Monetary policy in uncharted territory","","Monetary policy in uncharted territory","by Professor Otmar Issing, Stone Lecture, 3 November 2003, London","Monetary policy in uncharted territory Speech by Professor Otmar Issing, Stone Lecture, 3 November 2003, London 1. Introduction Richard Stone contributed since the early 40s to the development of national accounts systems. Sixty years later it is clear that national accounts systems have greatly contributed to empirical and policy-relevant economic research. Timely and accurate statistics are, in ",2515.0,"","","",""
"TOP004511","Topic","It is a pleasure and a privilege for United States Vitor Gaspar and me to give the Stone lecture for 2003","","","","","",1.0000001646694316,"['It is a pleasure and a privilege for United States Vitor Gaspar and me to give the Stone lecture for 2003']",1.0,""
"SPE002534","Speech","2516:Welcoming the new Member States","","Welcoming the new Member States","Gertrude Tumpel-Gugerell, Member of the Executive Board, European Central Bank, Dinner speech, East-West Conference, 3 November 2003, Oesterreichische Nationalbank, Vienna","Welcoming the new Member States Gertrude Tumpel-Gugerell, Member of the Executive Board, European Central Bank, Dinner speech, East-West Conference, 3 November 2003, Oesterreichische Nationalbank, Vienna Ladies and gentlemen, It is a great pleasure and honour for me to give the dinner speech at this conference and share with you some thoughts on the threshold of the accession of ten new Member Sta",2516.0,"","","",""
"TOP004512","Topic","As the last session before dinner 1 clearly demonstrated the prospective monetary integration of the new Member States is increasingly moving into focus","","","","","",1.0000001723520662,"['As the last session before dinner 1 clearly demonstrated the prospective monetary integration of the new Member States is increasingly moving into focus']",1.0,""
"TOP004513","Topic","a smooth process","","","","","",1.0000001578354538,"['a smooth process']",1.0,""
"TOP004514","Topic","In order to avoid repetition I would like to touch only briefly on this topic and focus in a selective manner on three key points which will guide the approach of the European Central Bank EUROPEAN CENTRAL BANK in this area","","","","","",1.0000001527902607,"['In order to avoid repetition I would like to touch only briefly on this topic and focus in a selective manner on three key points which will guide the approach of the European Central Bank EUROPEAN CENTRAL BANK in this area']",1.0,""
"SPE002535","Speaker","Willem F. Duisenberg","csv","","","","","","","",""
"SPE002536","Speech","2517:Address delivered on the occasion of a special ECOFIN dinner to pay tribute to his leadership of the European Central Bank","","Address delivered on the occasion of a special ECOFIN dinner to pay tribute to his leadership of the European Central Bank","Dr. Willem F Duisenberg, President of the European Central Bank,Venice, 29 October 2003.","Address delivered on the occasion of a special ECOFIN dinner to pay tribute to his leadership of the European Central Bank Dr. Willem F Duisenberg, President of the European Central Bank,Venice, 29 October 2003. It is time to say goodbye. After more than five years of steering the EUROPEAN CENTRAL BANK through the high seas, it is time for me to return to port and drop my anchor in more tranquil w",2517.0,"","","",""
"TOP004515","Topic","Otherwise I fear the Pact will unravel the contract with the people will be broken","","","","","",1.0000001824376414,"['Otherwise I fear the Pact will unravel the contract with the people will be broken']",1.0,""
"TOP004516","Topic","But for the other half of me Wim Duisenberg the central banker it will be more difficult letting go","","","","","",1.0000001747015737,"['But for the other half of me Wim Duisenberg the central banker it will be more difficult letting go']",1.0,""
"DAT001889","Date","2003-10-29","","","","","","","","","2003-10-29"
"SPE002537","Speech","2518:8th Annual ConferenceEurope and the UNITED STATES: Partners and Competitors - New paths for the future","","8th Annual ConferenceEurope and the UNITED STATES: Partners and Competitors - New paths for the future","Professor Otmar Issing, Member of the Executive Board of the European Central Bank,German British Forum,London, 28 October 2003.","8th Annual ConferenceEurope and the UNITED STATES: Partners and Competitors - New paths for the future Professor Otmar Issing, Member of the Executive Board of the European Central Bank,German British Forum,London, 28 October 2003. 1. Introduction It was just a few weeks after 11 September 2001, when the German British Forum met in London. On that occasion, I had already the privilege to participa",2518.0,"","","",""
"TOP004517","Topic","solid foundations","","","","","",1.0000001417959785,"['solid foundations']",1.0,""
"DAT001890","Date","2003-10-28","","","","","","","","","2003-10-28"
"SPE002538","Speech","2519:The euro in central and eastern Europe","","The euro in central and eastern Europe","Opening remarks by Ms Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,Panel Discussion Euro Finance Week, 27 October 2003 Deutsche Bank, Frankfurt am Main.","The euro in central and eastern Europe Opening remarks by Ms Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,Panel Discussion Euro Finance Week, 27 October 2003 Deutsche Bank, Frankfurt am Main. Ladies and Gentleman, It is a pleasure for me to share with you some thoughts on the role of the euro in central and eastern Europe. As you are aware, central and easter",2519.0,"","","",""
"TOP004518","Topic","the multilateral nature","","","","","",1.0000001835168946,"['the multilateral nature']",1.0,""
"TOP004519","Topic","a hard peg","","","","","",1.0000001524267592,"['a hard peg']",1.0,""
"DAT001891","Date","2003-10-27","","","","","","","","","2003-10-27"
"SPE002539","Speech","2520:An analysis of the international role of the euro: its impact on economic relations between Asia and Europe","","An analysis of the international role of the euro: its impact on economic relations between Asia and Europe","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the Fifth Asia-Europe Young Parliamentarians Meeting organised by the National People's Congress and the Asia-Europe Foundation, Guilin, China, 24 October 2003.","An analysis of the international role of the euro: its impact on economic relations between Asia and Europe Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the Fifth Asia-Europe Young Parliamentarians Meeting organised by the National People's Congress and the Asia-Europe Foundation, Guilin, China, 24 October 2003",2520.0,"","","",""
"TOP004520","Topic","Such inertia may result from what economists sometimes call externalities","","","","","",1.0000001729972996,"['Such inertia may result from what economists sometimes call externalities']",1.0,""
"TOP004521","Topic","One likely reason I would argue is inertia","","","","","",1.0000001713807682,"['One likely reason I would argue is inertia']",1.0,""
"DAT001892","Date","2003-10-24","","","","","","","","","2003-10-24"
"SPE002540","Speech","2521:Maastricht and the future of Europe","","Maastricht and the future of Europe","by Dr. Willem F. Duisenberg, President of the European Central Bank, at the presentation of a stamp commemorating the ten-year anniversary of the Maastricht Treaty Bundesfinanzministerium, 22 October 2003","Maastricht and the future of Europe Speech by Dr. Willem F. Duisenberg, President of the European Central Bank, at the presentation of a stamp commemorating the ten-year anniversary of the Maastricht Treaty Bundesfinanzministerium, 22 October 2003 Dr Eichel, Dr Genscher, Dr Waigel, Excellencies, ladies and gentlemen, It is a great honour for me to make one of my final public appearances as Preside",2521.0,"","","",""
"TOP004522","Topic","Maastricht and the future of Europe by Dr Willem F Duisenberg President of the European Central Bank at the presentation of a stamp commemorating the ten year anniversary of the Maastricht Treaty Bundesfinanzministerium 22 October 2003 Maastricht and the future of Europe Speech by Dr Willem F Duisenberg President of the European Central Bank at the presentation of a stamp commemorating the ten year anniversary of the Maastricht Treaty Bundesfinanzministerium 22 October 2003 Dr Eichel Dr Genscher Dr Waigel Excellencies ladies and gentlemen It is a great honour for me to make one of my final public appearances as President of the European Central Bank on the occasion of the launch of a Sonderpostwertzeichen a special stamp to commemorate the Treaty on European Union better known as the Maastricht Treaty","","","","","",1.0000001678046653,"['Maastricht and the future of Europe by Dr Willem F Duisenberg President of the European Central Bank at the presentation of a stamp commemorating the ten year anniversary of the Maastricht Treaty Bundesfinanzministerium 22 October 2003 Maastricht and the future of Europe Speech by Dr Willem F Duisenberg President of the European Central Bank at the presentation of a stamp commemorating the ten year anniversary of the Maastricht Treaty Bundesfinanzministerium 22 October 2003 Dr Eichel Dr Genscher Dr Waigel Excellencies ladies and gentlemen It is a great honour for me to make one of my final public appearances as President of the European Central Bank on the occasion of the launch of a Sonderpostwertzeichen a special stamp to commemorate the Treaty on European Union better known as the Maastricht Treaty']",1.0,""
"DAT001893","Date","2003-10-22","","","","","","","","","2003-10-22"
"SPE002541","Speech","2522:Panel discussion at the conference ""Inflation targeting: prospects and problems""","","Panel discussion at the conference ""Inflation targeting: prospects and problems""","Professor Otmar Issing, Member of the Executive Board of the European Central Bank,Federal Reserve Bank of St. Louis,St. Louis, 17 October 2003.","Panel discussion at the conference ""Inflation targeting: prospects and problems"" Professor Otmar Issing, Member of the Executive Board of the European Central Bank,Federal Reserve Bank of St. Louis,St. Louis, 17 October 2003. What is the ultimate objective of monetary policy? What is the appropriate framework for conducting monetary policy? Central bankers and academics have been asking these crit",2522.0,"","","",""
"TOP004523","Topic","my initial question","","","","","",1.0000001665217093,"['my initial question']",1.0,""
"TOP004524","Topic","This to me is just a confirmation of something I have always believed there is no unique or even best way of monetary policy making and different approaches or frameworks can lead to successful policies by adapting better to diverse institutional economic and social environments","","","","","",1.0000001619510344,"['This to me is just a confirmation of something I have always believed there is no unique or even best way of monetary policy making and different approaches or frameworks can lead to successful policies by adapting better to diverse institutional economic and social environments']",1.0,""
"DAT001894","Date","2003-10-17","","","","","","","","","2003-10-17"
"SPE002542","Speech","2523:Prices, productivity and growth... and money","","Prices, productivity and growth... and money","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Introductory statement at the joint Banco de España, EUROPEAN CENTRAL BANK and CEPR Conference on Prices, Productivity and Growth held in Madrid on 17-18 October 2003.","Prices, productivity and growth... and money Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Introductory statement at the joint Banco de España, EUROPEAN CENTRAL BANK and CEPR Conference on Prices, Productivity and Growth held in Madrid on 17-18 October 2003. The title of this conference – ""Prices, Productivity and Growth"" – prompts",2523.0,"","","",""
"TOP004525","Topic","consumer price changes","","","","","",1.000000184246006,"['consumer price changes']",1.0,""
"TOP004526","Topic","this interesting but contradictory wording","","","","","",1.0000001499242037,"['this interesting but contradictory wording']",1.0,""
"SPE002543","Speech","2524:The enlargement of the EUROPEAN UNION and the European capital markets","","The enlargement of the EUROPEAN UNION and the European capital markets","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the 7th Central European Covered Bond Conference Berlin, 13 October 2003.","The enlargement of the EUROPEAN UNION and the European capital markets Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at the 7th Central European Covered Bond Conference Berlin, 13 October 2003. I am delighted to be here in Berlin today to participate in this 7th Central European Covered Bond Conference. I should al",2524.0,"","","",""
"TOP004527","Topic","a solid legal context","","","","","",1.000000158437349,"['a solid legal context']",1.0,""
"DAT001895","Date","2003-10-13","","","","","","","","","2003-10-13"
"SPE002544","Speech","2525:The role of the Eurosystem in financial markets","","The role of the Eurosystem in financial markets","Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at ACI Ireland - The Financial Markets Association Dublin, 9 October 2003.","The role of the Eurosystem in financial markets Eugenio Domingo Solans, Member of the Governing Council and of the Executive Board of the European Central Bank, Speech delivered at ACI Ireland - The Financial Markets Association Dublin, 9 October 2003. I am delighted to be here in Dublin today to discuss with you the tasks of central banks, i.e. the job of central bankers. Before doing so, I shoul",2525.0,"","","",""
"TOP004528","Topic","On the other hand changes in asset prices may affect households wealth directly and thus their consumption","","","","","",1.0000001686732807,"['On the other hand changes in asset prices may affect households wealth directly and thus their consumption']",1.0,""
"DAT001896","Date","2003-10-09","","","","","","","","","2003-10-09"
"SPE002545","Speech","2526:Geld Politik für den Euroraum","","Geld Politik für den Euroraum","Professor Otmar Issing, Mitglied des Direktoriums der Europäischen Zentralbank Jahrestagung des Vereins für Socialpolitik, 1. Oktober 2003 Zürich","Geld Politik für den Euroraum Professor Otmar Issing, Mitglied des Direktoriums der Europäischen Zentralbank Jahrestagung des Vereins für Socialpolitik, 1. Oktober 2003 Zürich 1. Einleitung: Das Postulat der Glaubwürdigkeit Auf der Jahrestagung des Vereins vor 6 Jahren in Bern - gewissermaßen ebenfalls auf „ neutralem Boden"" - hatte ich die Ehre, den Schlussvortrag zu halten. Der Titel damals laut",2526.0,"","","",""
"TOP004529","Topic","Entscheidungsfindung bereitstellte","","","","","",1.0000001565460241,"['Entscheidungsfindung bereitstellte']",1.0,""
"TOP004530","Topic","Wie f llt","","","","","",1.0000001560930198,"['Wie f llt']",1.0,""
"TOP004531","Topic","hatte ich","","","","","",1.0000001482551664,"['hatte ich']",1.0,""
"DAT001897","Date","2003-10-01","","","","","","","","","2003-10-01"
"SPE002546","Speech","2527:Payments and confidence - the views of the Eurosystem","","Payments and confidence - the views of the Eurosystem","Opening remarks by Ms Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,at the conference ""Payments and Confidence – How to boost security and fight risk""Security of Payments in the Internal Market,in Brussels on 16 September 2003.","Payments and confidence - the views of the Eurosystem Opening remarks by Ms Gertrude Tumpel-Gugerell,Member of the Executive Board of the European Central Bank,at the conference ""Payments and Confidence – How to boost security and fight risk""Security of Payments in the Internal Market,in Brussels on 16 September 2003. 1. Introduction Ladies and Gentlemen, When Marco Polo visited China in the late ",2527.0,"","","",""
"TOP004532","Topic","In the new e world this is no longer the case and therefore new tools to manage internet specific risks linked to the non physical presence at the commercial location are needed","","","","","",1.0000001525777535,"['In the new e world this is no longer the case and therefore new tools to manage internet specific risks linked to the non physical presence at the commercial location are needed']",1.0,""
"DAT001898","Date","2003-09-16","","","","","","","","","2003-09-16"
"SPE002547","Speech","2528:Testimony before the Committee on Economic and Monetary Affairs of the European Parliament with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","Introductory statement by Dr. Willem F. Duisenberg, President of the European Central Bank, Brussels, 10 September 2003.","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament with the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union Introductory statement by Dr. Willem F. Duisenberg, President of the European Central Bank, Brussels, 10 September 2003. It is my pleasure to appear before your Committee here today. As usual, I",2528.0,"","","",""
"DAT001899","Date","2003-09-10","","","","","","","","","2003-09-10"
