"id","type","label","source","title","subtitle","text_excerpt","source_row","confidence","aliases","mentions","iso"
"TOP006810","Topic","Monetary and exchange rate stability though not explicitly stipulated in the founding treaties also became an integral component of this endeavour","","","","","",1.000000238418579,"['Monetary and exchange rate stability though not explicitly stipulated in the founding treaties also became an integral component of this endeavour']",1.0,""
"TOP006811","Topic","Establishing the necessary conditions for the creation of a single currency represented a big challenge for European governments","","","","","",1.000000238418579,"['Establishing the necessary conditions for the creation of a single currency represented a big challenge for European governments']",1.0,""
"DAT001857","Date","2004-04-27","","","","","","","","","2004-04-27"
"SPE002492","Speech","2475:Testimony before the Committee on Economic and Monetary Affairs of the European Parliament. Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2003","","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament. Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2003","Introductory statement by Jean-Claude Trichet, President of the European Central Bank, Brussels, 27 April 2004","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament. Presentation of the EUROPEAN CENTRAL BANK's Annual Report 2003 Introductory statement by Jean-Claude Trichet, President of the European Central Bank, Brussels, 27 April 2004 In four days' time the EUROPEAN UNION will witness the most significant enlargement in its history when some 75 million people from te",2475.0,"","","",""
"TOP006812","Topic","In the first half of the year euro area real GROSS DOMESTIC PRODUCT growth stagnated in the context of considerable economic and geopolitical uncertainty due to the escalation of tensions in Iraq and the associated turbulence in oil prices and financial markets","","","","","",1.000000238418579,"['In the first half of the year euro area real GROSS DOMESTIC PRODUCT growth stagnated in the context of considerable economic and geopolitical uncertainty due to the escalation of tensions in Iraq and the associated turbulence in oil prices and financial markets']",1.0,""
"TOP006813","Topic","Growth in real disposable income should sustain private consumption at a time when there are no financial constraints on households that could pose an obstacle to higher spending","","","","","",1.000000238418579,"['Growth in real disposable income should sustain private consumption at a time when there are no financial constraints on households that could pose an obstacle to higher spending']",1.0,""
"TOP006814","Topic","The strength of global demand provides a positive external environment in which euro area exports are expected to grow significantly both this year and next","","","","","",1.000000238418579,"['The strength of global demand provides a positive external environment in which euro area exports are expected to grow significantly both this year and next']",1.0,""
"SPE002493","Speech","2476:Issues in monetary policy: views from the EUROPEAN CENTRAL BANK","","Issues in monetary policy: views from the EUROPEAN CENTRAL BANK","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>delivered at the luncheon organised by the Economic Club of New York, <br>New York, 26 April 2004.","Issues in monetary policy: views from the EUROPEAN CENTRAL BANK Speech by Jean-Claude Trichet,President of the European Central Bank,delivered at the luncheon organised by the Economic Club of New York, New York, 26 April 2004. Mrs President, Ladies and Gentlemen, dear Friends, It is a great honour and a pleasure to be invited to speak to the Economic Club of New York on the eve of a defining mome",2476.0,"","","",""
"TOP006815","Topic","But more importantly in case a structural change is truly under way macroeconomic relationships derived from empirical regularities and historical averages are bound to lose significance","","","","","",1.000000238418579,"['But more importantly in case a structural change is truly under way macroeconomic relationships derived from empirical regularities and historical averages are bound to lose significance']",1.0,""
"TOP006816","Topic","Those were times in which the measure of uncertainty was closer to a Knightian concept wherein probability distributions for model coefficients could not even be known or existant","","","","","",1.000000238418579,"['Those were times in which the measure of uncertainty was closer to a Knightian concept wherein probability distributions for model coefficients could not even be known or existant']",1.0,""
"TOP006817","Topic","What was originally a Community of six countries in Western Europe will become a Union of 25 spanning a geographic area that used to be divided by an iron curtain","","","","","",1.000000238418579,"['What was originally a Community of six countries in Western Europe will become a Union of 25 spanning a geographic area that used to be divided by an iron curtain']",1.0,""
"DAT001858","Date","2004-04-26","","","","","","","","","2004-04-26"
"SPE002494","Speaker","Eugenio Domingo Solans","csv","","","","","","","",""
"SPE002495","Speech","2477:Statistics and their use by central banks","","Statistics and their use by central banks","Eugenio Domingo Solans, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>Keynote speech at the 2nd EUROPEAN CENTRAL BANK conference on Statistics. Frankfurt am Main, 23 April 2004.","Statistics and their use by central banks Eugenio Domingo Solans, Member of the Executive Board of the EUROPEAN CENTRAL BANK,Keynote speech at the 2nd EUROPEAN CENTRAL BANK conference on Statistics. Frankfurt am Main, 23 April 2004. It is my pleasure to participate in this 2nd EUROPEAN CENTRAL BANK Conference on Statistics. As the Executive Board member of the European Central Bank (EUROPEAN CENTR",2477.0,"","","",""
"TOP006818","Topic","new and substantial political priorities","","","","","",1.000000238418579,"['new and substantial political priorities']",1.0,""
"TOP006819","Topic","the only relevant information","","","","","",1.000000238418579,"['the only relevant information']",1.0,""
"TOP006820","Topic","Not every new policy issue","","","","","",1.000000238418579,"['Not every new policy issue']",1.0,""
"DAT001859","Date","2004-04-23","","","","","","","","","2004-04-23"
"SPE002496","Speech","2478:European Priorities: an EUROPEAN CENTRAL BANK perspective","","European Priorities: an EUROPEAN CENTRAL BANK perspective","by Jean-Claude Trichet, President of the EUROPEAN CENTRAL BANK<br>delivered at the European Institute, <br>Washington, 23 April 2004.","European Priorities: an EUROPEAN CENTRAL BANK perspective Speech by Jean-Claude Trichet, President of the ECBdelivered at the European Institute, Washington, 23 April 2004. Ladies and gentlemen, The introduction of the single European currency has been a historical landmark. For more than five years now, we have had a single currency and a monetary policy conducted by the Eurosystem, consisting of",2478.0,"","","",""
"TOP006821","Topic","I would like to concentrate on three key priorities which I consider particularly challenging at the current juncture the historical enlargement process of Europe the need for higher growth and employment by means of structural reforms and the necessity of implementing an original concept of fiscal surveillance in a single currency area","","","","","",1.000000238418579,"['I would like to concentrate on three key priorities which I consider particularly challenging at the current juncture the historical enlargement process of Europe the need for higher growth and employment by means of structural reforms and the necessity of implementing an original concept of fiscal surveillance in a single currency area']",1.0,""
"TOP006822","Topic","Both new and current Member States alike will be able to enjoy the mutual benefits of a wider Union in particular from the expanded internal market as the cases of past enlargements showed","","","","","",1.000000238418579,"['Both new and current Member States alike will be able to enjoy the mutual benefits of a wider Union in particular from the expanded internal market as the cases of past enlargements showed']",1.0,""
"TOP006823","Topic","Looking beyond these numbers the largest ever expansion of the Union in terms of new countries will bring important economic benefits","","","","","",1.000000238418579,"['Looking beyond these numbers the largest ever expansion of the Union in terms of new countries will bring important economic benefits']",1.0,""
"SPE002497","Speech","2479:Euro area statistics and their use for EUROPEAN CENTRAL BANK policy-making","","Euro area statistics and their use for EUROPEAN CENTRAL BANK policy-making","by Jean-Claude Trichet, President of the ECBdelivered at the Second EUROPEAN CENTRAL BANK Conference on Statistics,Frankfurt am Main, 22-23 April 2004.","Euro area statistics and their use for EUROPEAN CENTRAL BANK policy-making Speech by Jean-Claude Trichet, President of the ECBdelivered at the Second EUROPEAN CENTRAL BANK Conference on Statistics,Frankfurt am Main, 22-23 April 2004. Colleagues, fellow central bankers, ladies and gentlemen, I would like to welcome you most warmly to this the Second EUROPEAN CENTRAL BANK Conference on Statistics. I",2479.0,"","","",""
"TOP006824","Topic","This milestone in European history marks the successful completion of intensive preparations in many fields including statistics","","","","","",1.000000238418579,"['This milestone in European history marks the successful completion of intensive preparations in many fields including statistics']",1.0,""
"TOP006825","Topic","financial and other economic markets","","","","","",1.000000238418579,"['financial and other economic markets']",1.0,""
"TOP006826","Topic","a truly European team spirit","","","","","",1.000000238418579,"['a truly European team spirit']",1.0,""
"DAT001860","Date","2004-04-22","","","","","","","","","2004-04-22"
"SPE002498","Speech","2480:The role of financial markets in sustaining economic growth in Asia","","The role of financial markets in sustaining economic growth in Asia","Remarks by Tommaso Padoa-Schioppa, Member of the Executive Board of the EUROPEAN CENTRAL BANK,<br>at the Citigroup and Japan Society “Policy and Markets” Program,<br>New York, 20 April 2004.","The role of financial markets in sustaining economic growth in Asia Remarks by Tommaso Padoa-Schioppa, Member of the Executive Board of the EUROPEAN CENTRAL BANK,at the Citigroup and Japan Society “Policy and Markets” Program,New York, 20 April 2004. The economic textbook tells United States that financial markets, or, more broadly, the financial system, matter for growth as they can produce an ef",2480.0,"","","",""
"TOP006827","Topic","By building investors trust good domestic regulation can also contribute to dampen volatility at times of crisis when fear of losses would otherwise induce international investors to discount their investments in emerging market economies more heavily","","","","","",1.000000238418579,"['By building investors trust good domestic regulation can also contribute to dampen volatility at times of crisis when fear of losses would otherwise induce international investors to discount their investments in emerging market economies more heavily']",1.0,""
"TOP006828","Topic","To such a complex question I suggest a deceivingly simple reply","","","","","",1.000000238418579,"['To such a complex question I suggest a deceivingly simple reply']",1.0,""
"TOP006829","Topic","the financial and corporate sector weaknesses","","","","","",1.000000238418579,"['the financial and corporate sector weaknesses']",1.0,""
"DAT001861","Date","2004-04-20","","","","","","","","","2004-04-20"
"SPE002499","Speech","2481:Lecture on the occasion of the receipt of the EFR-Business Week Award 2004","","Lecture on the occasion of the receipt of the EFR-Business Week Award 2004","delivered by<br>Mr. Jean-Claude Trichet,<br>President of the European Central Bank,<br>on the occasion of the receipt of the EFR-Business Week Award 2004<br>organised by<br>Economische Faculteitsvereniging Rotterdam<br>Rotterdam, 20 April 2004.","Lecture on the occasion of the receipt of the EFR-Business Week Award 2004 delivered byMr. Jean-Claude Trichet,President of the European Central Bank,on the occasion of the receipt of the EFR-Business Week Award 2004organised byEconomische Faculteitsvereniging RotterdamRotterdam, 20 April 2004. Introduction The conclusions at the recent European council regarding the implementation of the Lisbon a",2481.0,"","","",""
"TOP006830","Topic","On the one hand structural characteristics of labour and product markets will have an impact on the wage price dynamics through the effects they may have on the price and wage setting behaviour of firms and trade unions","","","","","",1.000000238418579,"['On the one hand structural characteristics of labour and product markets will have an impact on the wage price dynamics through the effects they may have on the price and wage setting behaviour of firms and trade unions']",1.0,""
"TOP006831","Topic","namely productivity growth","","","","","",1.000000238418579,"['namely productivity growth']",1.0,""
"TOP006832","Topic","structural rigidities","","","","","",1.000000238418579,"['structural rigidities']",1.0,""
"SPE002500","Speech","2482:Policy-making in EMU: strategies, rules and discretion","","Policy-making in EMU: strategies, rules and discretion","by Lucas Papademos, Vice President of the EUROPEAN CENTRAL BANK<br>Banco de España, Madrid, 19 April 2004.","Policy-making in EMU: strategies, rules and discretion Speech by Lucas Papademos, Vice President of the ECBBanco de España, Madrid, 19 April 2004. I. Introduction I am very pleased and honoured to have been invited to speak here today at the Banco de España. Thank you very much, Governor Caruana, for the invitation and your kind remarks. And thank you all for participating in this event. I believe",2482.0,"","","",""
"TOP006833","Topic","a timely transparent and systematic manner","","","","","",1.000000238418579,"['a timely transparent and systematic manner']",1.0,""
"TOP006834","Topic","the decentralised implementation","","","","","",1.000000238418579,"['decentralisation principles', 'the decentralised implementation']",2.0,""
"TOP006835","Topic","A second important feature","","","","","",1.000000238418579,"['A second important feature']",1.0,""
"DAT001862","Date","2004-04-19","","","","","","","","","2004-04-19"
"SPE002501","Speech","2483:Fünf Jahre Euro - Erfahrungen und Erwartungen. Zusammenfassung für die Presse","","Fünf Jahre Euro - Erfahrungen und Erwartungen. Zusammenfassung für die Presse","Rede von Otmar Issing, Mitglied des Direktoriums der EZB Veranstaltung der Stiftung Ordnungspolitik, Freiburg, 16. April 2004","Fünf Jahre Euro - Erfahrungen und Erwartungen. Zusammenfassung für die Presse Rede von Otmar Issing, Mitglied des Direktoriums der EZBVeranstaltung der Stiftung Ordnungspolitik, Freiburg, 16. April 2004 Am 1. Januar 1999 hatte der Euro seinen Stapellauf. An diesem Tag übernahm die Europäische Zentralbank die Verantwortung für die einheitliche Geldpolitik eines neuen Wirtschaftsraumes, des Euro-Wäh",2483.0,"","","",""
"TOP006836","Topic","In der Folge haben eine ganze Reihe negativer Entwicklungen die Preisentwicklung nach oben getrieben eine Vervielfachung des lpreises ein zun chst starker Verfall des Au enwertes des Euros in der Folge eine ganze Reihe von negativen Entwicklungen bei den Preisen f r","","","","","",1.000000238418579,"['In der Folge haben eine ganze Reihe negativer Entwicklungen die Preisentwicklung nach oben getrieben eine Vervielfachung des lpreises ein zun chst starker Verfall des Au enwertes des Euros in der Folge eine ganze Reihe von negativen Entwicklungen bei den Preisen f r']",1.0,""
"TOP006837","Topic","Glaubw rdigkeit der EZB von Beginn","","","","","",1.000000238418579,"['Glaubw rdigkeit der EZB von Beginn']",1.0,""
"TOP006838","Topic","der Zusammenbruch der Aktienhausse","","","","","",1.000000238418579,"['der Zusammenbruch der Aktienhausse']",1.0,""
"DAT001863","Date","2004-04-16","","","","","","","","","2004-04-16"
"SPE002502","Speech","2484:Some reflections on the Stability and Growth Pact","","Some reflections on the Stability and Growth Pact","by Lucas Papademos, Vice-President of the EUROPEAN CENTRAL BANK,<br>at the annual dinner of the Institute of Chartered Accountants in Ireland,<br>Dublin, 5 April 2004","Some reflections on the Stability and Growth Pact Speech by Lucas Papademos, Vice-President of the EUROPEAN CENTRAL BANK,at the annual dinner of the Institute of Chartered Accountants in Ireland,Dublin, 5 April 2004 Mr President, ladies and gentlemen, I understand that in addressing you this evening I am following in the footsteps of very distinguished speakers, including both the current and the ",2484.0,"","","",""
"TOP006839","Topic","By contrast a government that pursues an inappropriate fiscal policy resulting in persistent deficits and higher levels of debt increasingly limits its room for policy action","","","","","",1.000000238418579,"['By contrast a government that pursues an inappropriate fiscal policy resulting in persistent deficits and higher levels of debt increasingly limits its room for policy action']",1.0,""
"TOP006840","Topic","In a monetary union there is no automatic wake up call to alert a Member State to its deteriorating state of fiscal health","","","","","",1.000000238418579,"['In a monetary union there is no automatic wake up call to alert a Member State to its deteriorating state of fiscal health']",1.0,""
"TOP006841","Topic","And over the same period Ireland has had an average growth rate of around 7 by far the highest in Europe","","","","","",1.000000238418579,"['And over the same period Ireland has had an average growth rate of around 7 by far the highest in Europe']",1.0,""
"DAT001864","Date","2004-04-05","","","","","","","","","2004-04-05"
"SPE002503","Speech","2485:Enlarged EUROPEAN UNION - Financial Strength and Weakness from a Global Perspective","","Enlarged EUROPEAN UNION - Financial Strength and Weakness from a Global Perspective","Central Bankers' Point of View Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECBEuropean Banking & Financial Forum 2004, Prague, 23 March 2004","Enlarged EUROPEAN UNION - Financial Strength and Weakness from a Global Perspective Central Bankers' Point of View Speech by Gertrude Tumpel-Gugerell, Member of the Executive Board of the ECBEuropean Banking & Financial Forum 2004, Prague, 23 March 2004 Introduction Ladies and Gentlemen, It is a great pleasure to speak to participate in this Forum. In five weeks the European Union will welcome ten",2485.0,"","","",""
"TOP006842","Topic","Turning to growth factor number 4 flexibility of product markets we see progress in liberalisation of network industries such as telecommunications and utilities","","","","","",1.000000238418579,"['Turning to growth factor number 4 flexibility of product markets we see progress in liberalisation of network industries such as telecommunications and utilities']",1.0,""
"TOP006843","Topic","Further R D in Europe largely takes place in large mature firms rather than in small start ups","","","","","",1.000000238418579,"['Further R D in Europe largely takes place in large mature firms rather than in small start ups']",1.0,""
"TOP006844","Topic","the new harmonised rules","","","","","",1.000000238418579,"['the new harmonised rules']",1.0,""
"DAT001865","Date","2004-03-23","","","","","","","","","2004-03-23"
"SPE002504","Speech","2486:The evolving European financial landscape: integration and regulation","","The evolving European financial landscape: integration and regulation","by by Tommaso Padoa-Schioppa, Member of the Executive Board of the European Central Bank,<br>at Colloquium organised by Groupe Caisse des Dépôts/KfW,<br>Berlin, 22 March 2004.","The evolving European financial landscape: integration and regulation Speech by by Tommaso Padoa-Schioppa, Member of the Executive Board of the European Central Bank,at Colloquium organised by Groupe Caisse des Dépôts/KfW,Berlin, 22 March 2004. Introduction 1. Ladies and gentlemen, I was delighted to accept the invitation to what I expect to be a very important and stimulating conference. I am ple",2486.0,"","","",""
"TOP006845","Topic","In 2002 a benchmark for secured money market transactions was introduced the EUREPO index which has promoted the further integration and development of the important repo segment","","","","","",1.000000238418579,"['In 2002 a benchmark for secured money market transactions was introduced the EUREPO index which has promoted the further integration and development of the important repo segment']",1.0,""
"TOP006846","Topic","I am pleased to address the theme suggested by the organisers the development of the EUROPEAN UNION financial sector and the role of policies in supporting it","","","","","",1.000000238418579,"['I am pleased to address the theme suggested by the organisers the development of the EUROPEAN UNION financial sector and the role of policies in supporting it']",1.0,""
"TOP006847","Topic","Second since quality competition and product heterogeneity are important other indicators than the price based ones become indispensable to assess integration","","","","","",1.000000238418579,"['Second since quality competition and product heterogeneity are important other indicators than the price based ones become indispensable to assess integration']",1.0,""
"DAT001866","Date","2004-03-22","","","","","","","","","2004-03-22"
"SPE002505","Speech","2487:Paris Seminar on the EUROPEAN UNION accession process: Concluding remarks","","Paris Seminar on the EUROPEAN UNION accession process: Concluding remarks","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Paris, 5 March 2004","Paris Seminar on the EUROPEAN UNION accession process: Concluding remarks by Jean-Claude Trichet,President of the European Central Bank,Paris, 5 March 2004 Distinguished guests, ladies and gentlemen, To conclude this seminar, let me say what a great pleasure it has been for me to be here with you yesterday and today. This seminar has brought together governors, vice-governors and high-level repres",2487.0,"","","",""
"TOP006848","Topic","Furthermore we do not see a need to change the Treaty and in our view the Stability and Growth Pact in its current form is appropriate","","","","","",1.000000238418579,"['Furthermore we do not see a need to change the Treaty and in our view the Stability and Growth Pact in its current form is appropriate', 'The Governing Council does not see a need for changes in the Treaty and the Stability and Growth Pact in its current form is appropriate in its view']",2.0,""
"TOP006849","Topic","Respecting rules is particularly important in the EUROPEAN UNION institutional framework","","","","","",1.000000238418579,"['Respecting rules is particularly important in the EUROPEAN UNION institutional framework']",1.0,""
"TOP006850","Topic","your very warm hospitality","","","","","",1.000000238418579,"['your very warm hospitality']",1.0,""
"DAT001867","Date","2004-03-05","","","","","","","","","2004-03-05"
"SPE002506","Speech","2488:Paris seminar on the EUROPEAN UNION accession process: Dinner address","","Paris seminar on the EUROPEAN UNION accession process: Dinner address","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Paris, 4 March 2004.","Paris seminar on the EUROPEAN UNION accession process: Dinner address by Jean-Claude Trichet,President of the European Central Bank,Paris, 4 March 2004. Colleagues, fellow central bankers, ladies and gentlemen, I speak to you on the eve of an inspiring moment in the history of Europe. In less than two months from now, the European Union will complete its largest ever expansion. What was originally",2488.0,"","","",""
"TOP006851","Topic","Challenging because we must ensure that the process runs smoothly without jeopardising the monetary stability that is our ultimate duty to European citizens","","","","","",1.000000238418579,"['Challenging because we must ensure that the process runs smoothly without jeopardising the monetary stability that is our ultimate duty to European citizens']",1.0,""
"TOP006852","Topic","Over the years these seminars have proved to be a very useful forum for policy dialogue on the monetary exchange rate and financial aspects of enlargement","","","","","",1.000000238418579,"['Over the years these seminars have proved to be a very useful forum for policy dialogue on the monetary exchange rate and financial aspects of enlargement']",1.0,""
"TOP006853","Topic","Let me just say that it is a product of ongoing efforts by the Governing Council to steer the process of monetary integration in the right direction","","","","","",1.000000238418579,"['Let me just say that it is a product of ongoing efforts by the Governing Council to steer the process of monetary integration in the right direction']",1.0,""
"DAT001868","Date","2004-03-04","","","","","","","","","2004-03-04"
"SPE002507","Speech","2489:Building on the euro's success","","Building on the euro's success","Luncheon Speech by Tommaso Padoa-Schioppa,<br>Member of the Governing Council and Executive Board <br>of the European Central Bank,<br>delivered at the Conference: ""The Euro at Five: Ready for a Global Role?""<br>organised by the Institute for International Economics,<br>Washington DC, 26 February 2004","Building on the euro’s success Luncheon Speech by Tommaso Padoa-Schioppa,Member of the Governing Council and Executive Board of the European Central Bank,delivered at the Conference: ""The Euro at Five: Ready for a Global Role?""organised by the Institute for International Economics,Washington DC, 26 February 2004 Introduction Ladies and gentlemen: “Building on the euro’s success” is the title the o",2489.0,"","","",""
"TOP006854","Topic","Trade integration has already fully occurred and many of the prospective new Member States are trading as much with the current EUROPEAN UNION members as those members are doing among themselves","","","","","",1.000000238418579,"['Trade integration has already fully occurred and many of the prospective new Member States are trading as much with the current EUROPEAN UNION members as those members are doing among themselves']",1.0,""
"TOP006855","Topic","The end is to enhance economic prosperity in a stable and safe environment and to do so both in Europe and worldwide","","","","","",1.000000238418579,"['The end is to enhance economic prosperity in a stable and safe environment and to do so both in Europe and worldwide']",1.0,""
"TOP006856","Topic","For example it has enhanced competition across borders and acted as a catalyst for structural change","","","","","",1.000000238418579,"['For example it has enhanced competition across borders and acted as a catalyst for structural change']",1.0,""
"DAT001869","Date","2004-02-26","","","","","","","","","2004-02-26"
"SPE002508","Speech","2490:Challenges for central banks in an enlarged European Union and euro area","","Challenges for central banks in an enlarged European Union and euro area","by Gertrude Tumpel-Gugerell,<br>Member of the Executive Board European Central Bank,<br>Conference organised by the ECSA/OeNB on ""Challenges for Central Banks in an Enlarged EMU"",<br>Vienna, 20 February 2004","Challenges for central banks in an enlarged European Union and euro area Speech by Gertrude Tumpel-Gugerell,Member of the Executive Board European Central Bank,Conference organised by the ECSA/OeNB on ""Challenges for Central Banks in an Enlarged EMU"",Vienna, 20 February 2004 Introduction Ladies and Gentlemen, Let me first express my pleasure to be here with you this afternoon and thank the Europea",2490.0,"","","",""
"TOP006857","Topic","Their level of financial development measured by the degree of financial indermediation is much lower","","","","","",1.000000238418579,"['Their level of financial development measured by the degree of financial indermediation is much lower']",1.0,""
"TOP006858","Topic","But the issue will be compounded with the arrival of new Member States","","","","","",1.000000238418579,"['But the issue will be compounded with the arrival of new Member States']",1.0,""
"DAT001870","Date","2004-02-20","","","","","","","","","2004-02-20"
"SPE002509","Speech","2491:Introductory statement with Q&A","","Introductory statement with Q&A","by Lucas Papademos,<br>Vice-President of the European Central Bank and Chairman of the Jury for the international urban planning and architectural design competition for the New EUROPEAN CENTRAL BANK Premises,<br>at the Deutsches Architektur Museum,<br>Frankfurt am Main, 20 February 2004.","Introductory statement by Lucas Papademos,Vice-President of the European Central Bank and Chairman of the Jury for the international urban planning and architectural design competition for the New EUROPEAN CENTRAL BANK Premises,at the Deutsches Architektur Museum,Frankfurt am Main, 20 February 2004. Ladies and gentlemen, We have invited you today to the Deutsches Architektur Museum for the present",2491.0,"","","",""
"TOP006859","Topic","Overall the Jury considered this project to have a strong identity","","","","","",1.000000238418579,"['Overall the Jury considered this project to have a strong identity']",1.0,""
"TOP006860","Topic","the most appropriate concept","","","","","",1.000000238418579,"['the most appropriate concept']",1.0,""
"TOP006861","Topic","a discrete high rise cluster","","","","","",1.000000238418579,"['a discrete high rise cluster']",1.0,""
"SPE002510","Speech","2492:Testimony before the Committee on Economic and Monetary Affairs of the European Parliament","","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament","Introductory statement by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Brussels, 16 February 2004.","Testimony before the Committee on Economic and Monetary Affairs of the European Parliament Introductory statement by Jean-Claude Trichet,President of the European Central Bank,Brussels, 16 February 2004. In my testimony today I will first comment on recent economic and monetary developments. I will then make a few remarks about the benefits that have been brought to United States by the euro in it",2492.0,"","","",""
"TOP006862","Topic","Whether the accumulated excess liquidity will translate into inflationary pressures over the medium term depends on the extent to which past portfolio shifts are reversed and on the future strength of economic growth","","","","","",1.000000238418579,"['Whether the accumulated excess liquidity will translate into inflationary pressures over the medium term depends on the extent to which past portfolio shifts are reversed and on the future strength of economic growth']",1.0,""
"TOP006863","Topic","Nevertheless over longer horizons some uncertainty related to the sustainability of economic growth remains given the persistent imbalances in some regions of the world","","","","","",1.000000238418579,"['Nevertheless over longer horizons some uncertainty related to the sustainability of economic growth remains given the persistent imbalances in some regions of the world']",1.0,""
"TOP006864","Topic","The shift of portfolios away from monetary assets towards longer term financial assets outside M3 that started during the summer of 2003 has been rather gradual","","","","","",1.000000238418579,"['The shift of portfolios away from monetary assets towards longer term financial assets outside M3 that started during the summer of 2003 has been rather gradual']",1.0,""
"DAT001871","Date","2004-02-16","","","","","","","","","2004-02-16"
"SPE002511","Speech","2493:Exchange rate issues relating to the acceding countries","","Exchange rate issues relating to the acceding countries","Keynote speech by Tommaso Padoa-Schioppa,Member of the Executive Board of the European Central Bank,at the IMF Conference ""Euro Adoption in the Accession Countries, Opportunities and Challenges"",Prague, 2 February 2004.","Exchange rate issues relating to the acceding countries Keynote speech by Tommaso Padoa-Schioppa,Member of the Executive Board of the European Central Bank,at the IMF Conference ""Euro Adoption in the Accession Countries, Opportunities and Challenges"",Prague, 2 February 2004. I would like to express my gratitude to the IMF for organising what - judging by the papers that have been pre-circulated an",2493.0,"","","",""
"TOP006865","Topic","Policy positions on issues such as unilateral euroisation and the compatibility of currency board arrangements with ERM II participation were already firmly established and announced in November 2000 1","","","","","",1.000000238418579,"['Policy positions on issues such as unilateral euroisation and the compatibility of currency board arrangements with ERM II participation were already firmly established and announced in November 2000 1']",1.0,""
"TOP006866","Topic","Our intent was to make our views publicly known and to help guide the process of monetary integration of the new Member States","","","","","",1.000000238418579,"['Our intent was to make our views publicly known and to help guide the process of monetary integration of the new Member States']",1.0,""
"TOP006867","Topic","But before we turn towards the future let me look briefly at the past","","","","","",1.000000238418579,"['But before we turn towards the future let me look briefly at the past']",1.0,""
"DAT001872","Date","2004-02-02","","","","","","","","","2004-02-02"
"SPE002512","Speech","2494:The euro - five years on","","The euro - five years on","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>delivered at the Annual Dinner of the Guild of International Bankers, London, February 2, 2004","The euro - five years on Speech by Jean-Claude Trichet,President of the European Central Bank,delivered at the Annual Dinner of the Guild of International Bankers, London, February 2, 2004 Ladies and gentlemen, For five years now, we have had a single currency and a monetary policy conducted by the Eurosystem, consisting of the European Central Bank and the national central banks of the euro area.",2494.0,"","","",""
"TOP006868","Topic","There is a broad consensus today that the overriding goal of monetary policy should be the maintenance of price stability","","","","","",1.000000238418579,"['There is a broad consensus today that the overriding goal of monetary policy should be the maintenance of price stability']",1.0,""
"TOP006869","Topic","the old national banknotes","","","","","",1.000000238418579,"['the old national banknotes']",1.0,""
"SPE002513","Speech","2495:The challenges for the European economy in 2004","","The challenges for the European economy in 2004","by Jean-Claude Trichet,<br>President of the European Central Bank,<br>Conference organised by Foro de la Nueva Economia and The Wall Street Journal,<br>Madrid, 29 January 2004.","The challenges for the European economy in 2004 Speech by Jean-Claude Trichet,President of the European Central Bank,Conference organised by Foro de la Nueva Economia and The Wall Street Journal,Madrid, 29 January 2004. Ladies and Gentlemen, Thank you very much for this invitation. It is a great pleasure to be here in Madrid at the invitation of Foro de la Nueva Economia and the Wall Street Journa",2495.0,"","","",""
"TOP006870","Topic","The continued high uncertainty that was inevitably associated with this succession of shocks left clear marks on business and consumer confidence","","","","","",1.000000238418579,"['The continued high uncertainty that was inevitably associated with this succession of shocks left clear marks on business and consumer confidence']",1.0,""
"TOP006871","Topic","Demand continuing to develop positively remaining deleveraging efforts of the corporate sector are unlikely to withhold an upturn in investment","","","","","",1.000000238418579,"['Demand continuing to develop positively remaining deleveraging efforts of the corporate sector are unlikely to withhold an upturn in investment']",1.0,""
"TOP006872","Topic","I think these issues are well chosen given that they are currently ranking high on the agenda of economic policy making","","","","","",1.000000238418579,"['I think these issues are well chosen given that they are currently ranking high on the agenda of economic policy making']",1.0,""
"DAT001873","Date","2004-01-29","","","","","","","","","2004-01-29"
"SPE002514","Speech","2496:Economic reform in Europe","","Economic reform in Europe","Contribution to the panel by Jean-Claude Trichet, <br>President of the European Central Bank, <br>Enterprise Conference London,<br>London, 26 January 2004.","Economic reform in Europe Contribution to the panel by Jean-Claude Trichet, President of the European Central Bank, Enterprise Conference London,London, 26 January 2004. Mr Chancellor, Ministers members of the Ecofin, Ladies and Gentlemen, The European Central Bank (EUROPEAN CENTRAL BANK) very much welcomes and supports the economic reform process in Europe and it is a great pleasure and honour fo",2496.0,"","","",""
"TOP006873","Topic","Second price stability paves the way for lower uncertainty and risk premia in financial markets this ultimately implies lower medium and long term interest rates","","","","","",1.000000238418579,"['Price stability is associated in particular with lower uncertainty and risk premia in financial markets facilitating financial transactions and ultimately implying lower medium and long term interest rates', 'Second price stability paves the way for lower uncertainty and risk premia in financial markets this ultimately implies lower medium and long term interest rates']",3.0,""
