start_id,end_id,type
doc:1617,person:eurosystem,mentions
doc:1617,person:eurosystem,mentions
doc:1617,org:the_national_central_banks,mentions
doc:1617,org:the_european_systemic_risk_board,mentions
doc:1617,date:2020,mentions
doc:1617,org:the_lisbon_agenda,mentions
doc:1617,org:the_heads_of_state_or_government,mentions
doc:1617,person:niccolo_machiavelli,mentions
speech:1617,date:2011_06_07,held_on
speech:1617,topic:macroeconomic_and_financial_landscape,discusses
speech:1617,topic:aftermath,discusses
speech:1617,topic:2007_crisis,discusses
speech:1617,topic:new_challenges,discusses
speech:1617,topic:vitor_constancio,discusses
doc:1618,speech:1618,same_as
doc:1618,org:speech,mentions
doc:1618,org:speech,mentions
doc:1618,person:jean_claude_trichet,mentions
doc:1618,person:jean_claude_trichet,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,org:european_central_bank,mentions
doc:1618,date:6_june_2011,mentions
doc:1618,date:6_june_2011,mentions
doc:1618,loc:montreal,mentions
doc:1618,loc:montreal,mentions
doc:1618,org:the_university_of_montreal,mentions
doc:1618,org:the_university_of_montreal,mentions
doc:1618,org:the_university_of_montreal,mentions
doc:1618,org:the_university_of_montreal,mentions
doc:1618,org:the_board_of_governors,mentions
doc:1618,org:the_european_central_bank,mentions
doc:1618,org:the_european_central_bank,mentions
doc:1618,org:the_european_central_bank,mentions
doc:1618,date:august_2007,mentions
doc:1618,date:several_weeks,mentions
doc:1618,date:june_2007,mentions
doc:1618,date:one_week,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,org:the_governing_council,mentions
doc:1618,loc:europe,mentions
doc:1618,loc:europe,mentions
doc:1618,loc:europe,mentions
doc:1618,org:the_european_union,mentions
doc:1618,org:the_european_union,mentions
doc:1618,org:the_european_union,mentions
doc:1618,org:the_european_union,mentions
doc:1618,date:1992,mentions
doc:1618,org:the_governing_councils,mentions
doc:1618,date:the_past_12_years,mentions
doc:1618,date:the_past_12_years,mentions
doc:1618,date:the_past_12_years,mentions
doc:1618,date:these_12_years,mentions
doc:1618,date:11_september_2001,mentions
doc:1618,date:today,mentions
doc:1618,date:today,mentions
doc:1618,date:today,mentions
doc:1618,date:today,mentions
doc:1618,date:the_very_first_day,mentions
doc:1618,date:9_august_2007,mentions
doc:1618,date:the_years,mentions
doc:1618,date:the_last_1212_years,mentions
doc:1618,date:early_2004,mentions
doc:1618,loc:germany,mentions
doc:1618,loc:germany,mentions
doc:1618,loc:france,mentions
doc:1618,loc:france,mentions
doc:1618,loc:italy,mentions
doc:1618,loc:italy,mentions
doc:1618,date:december_2005,mentions
doc:1618,date:mid_september_2008,mentions
doc:1618,date:october_2008,mentions
doc:1618,date:may_2009,mentions
doc:1618,date:the_past_four_years,mentions
doc:1618,date:recent_months,mentions
doc:1618,date:april,mentions
doc:1618,date:april,mentions
doc:1618,date:april,mentions
doc:1618,date:march,mentions
doc:1618,date:the_second_quarter,mentions
doc:1618,date:three_months,mentions
doc:1618,date:next_thursday,mentions
doc:1618,org:economic_and_monetary_union,mentions
doc:1618,org:emu,mentions
doc:1618,org:emu,mentions
doc:1618,org:emu,mentions
doc:1618,org:emu,mentions
doc:1618,org:emu,mentions
doc:1618,org:emu,mentions
doc:1618,org:european_system_of,mentions
doc:1618,org:financial_supervision,mentions
doc:1618,org:the_european_systemic_risk_board,mentions
doc:1618,org:esrb,mentions
doc:1618,org:treaty,mentions
doc:1618,org:treaty,mentions
doc:1618,loc:member_states,mentions
doc:1618,loc:member_states,mentions
doc:1618,loc:member_states,mentions
doc:1618,loc:member_states,mentions
doc:1618,date:long_ago,mentions
doc:1618,date:2005,mentions
doc:1618,date:2005,mentions
doc:1618,org:eurogroup,mentions
doc:1618,date:1997,mentions
doc:1618,org:eu,mentions
doc:1618,org:the_governing_council_of_the_ecb,mentions
doc:1618,org:the_governing_council_of_the_ecb,mentions
doc:1618,org:commission,mentions
doc:1618,org:european_council,mentions
doc:1618,org:parliament,mentions
doc:1618,org:parliament,mentions
doc:1618,org:council,mentions
doc:1618,loc:the_united_states,mentions
doc:1618,date:annually,mentions
doc:1618,loc:us,mentions
speech:1618,date:2011_06_06,held_on
speech:1618,topic:monetary_policy,discusses
speech:1618,topic:ecb,discusses
speech:1618,topic:financial_crisis,discusses
speech:1618,topic:jean_claude_trichet,discusses
speech:1618,topic:6_june,discusses
doc:1619,speech:1619,same_as
doc:1619,person:speech,mentions
doc:1619,person:speech,mentions
doc:1619,person:lorenzo_bini_smaghi,mentions
doc:1619,person:lorenzo_bini_smaghi,mentions
doc:1619,org:the_executive_board,mentions
doc:1619,org:the_executive_board,mentions
doc:1619,org:committeeberlin,mentions
doc:1619,org:committeeberlin,mentions
doc:1619,date:6_june_2011,mentions
doc:1619,date:6_june_2011,mentions
doc:1619,date:2010,mentions
doc:1619,date:2010,mentions
doc:1619,org:european_central_bank,mentions
doc:1619,org:european_central_bank,mentions
doc:1619,date:the_last_18_months,mentions
doc:1619,org:imf,mentions
doc:1619,org:imf,mentions
doc:1619,org:imf,mentions
doc:1619,org:imf,mentions
doc:1619,org:imf,mentions
doc:1619,org:eu,mentions
doc:1619,org:eu,mentions
doc:1619,org:eu,mentions
doc:1619,loc:greece,mentions
doc:1619,loc:greece,mentions
doc:1619,loc:greece,mentions
doc:1619,loc:greece,mentions
doc:1619,loc:greece,mentions
doc:1619,loc:ireland,mentions
doc:1619,loc:portugal,mentions
doc:1619,loc:europe,mentions
doc:1619,loc:berlin,mentions
doc:1619,date:today,mentions
doc:1619,date:today,mentions
doc:1619,date:recent_months,mentions
doc:1619,org:psi,mentions
doc:1619,org:psi,mentions
doc:1619,org:psi,mentions
doc:1619,org:the_london_rules,mentions
doc:1619,org:the_jakarta_initiatives,mentions
doc:1619,org:the_hong_kong_guidelines,mentions
doc:1619,date:the_last_ten_years,mentions
doc:1619,date:the_last_10_years,mentions
doc:1619,date:the_last_decade,mentions
doc:1619,date:the_1980s,mentions
doc:1619,loc:us,mentions
doc:1619,loc:us,mentions
doc:1619,person:brady,mentions
doc:1619,loc:uruguay,mentions
doc:1619,date:212_years,mentions
doc:1619,date:just_a_few_months,mentions
doc:1619,person:uruguay,mentions
doc:1619,date:2003,mentions
doc:1619,date:2003,mentions
doc:1619,loc:pakistan,mentions
doc:1619,date:1999,mentions
doc:1619,loc:chile,mentions
doc:1619,date:1990,mentions
doc:1619,loc:romania,mentions
doc:1619,date:1983,mentions
doc:1619,date:many_years,mentions
doc:1619,loc:vietnam,mentions
doc:1619,date:1982,mentions
doc:1619,date:1998,mentions
doc:1619,date:1998,mentions
doc:1619,loc:jordan,mentions
doc:1619,date:1989_to_1993,mentions
doc:1619,loc:peru,mentions
doc:1619,date:1983_to_1997,mentions
doc:1619,loc:argentina,mentions
doc:1619,date:years,mentions
doc:1619,date:mid_october_2010,mentions
doc:1619,org:monetary_union,mentions
doc:1619,org:the_financial_times,mentions
doc:1619,date:2013,mentions
doc:1619,date:2013,mentions
doc:1619,loc:germany,mentions
doc:1619,date:last_autumn,mentions
doc:1619,date:the_day,mentions
doc:1619,org:deauville,mentions
doc:1619,org:the_october_european_council,mentions
doc:1619,org:esm,mentions
doc:1619,date:april_this_year,mentions
doc:1619,person:chart_1,mentions
doc:1619,org:emu,mentions
doc:1619,person:enderlein,mentions
doc:1619,person:muller,mentions
doc:1619,loc:trebesch,mentions
doc:1619,date:2006,mentions
doc:1619,org:treasury,mentions
doc:1619,person:rubin,mentions
doc:1619,org:roubini,mentions
doc:1619,date:2002,mentions
doc:1619,org:6see_trebesch,mentions
doc:1619,date:2008,mentions
doc:1619,person:reinhart,mentions
doc:1619,org:ozler,mentions
doc:1619,date:1993,mentions
doc:1619,date:24_april_2011,mentions
speech:1619,date:2011_06_06,held_on
speech:1619,topic:good_theory_to_bad_practice,discusses
speech:1619,topic:lorenzo_bini_smaghi,discusses
speech:1619,topic:executive_board,discusses
speech:1619,topic:ecb,discusses
speech:1619,topic:reinventing_bretton_woods_committeeberlin,discusses
doc:1620,speech:1620,same_as
doc:1620,person:jose_manuel_gonzalez_paramo,mentions
doc:1620,person:jose_manuel_gonzalez_paramo,mentions
doc:1620,org:the_executive_board,mentions
doc:1620,org:the_executive_board,mentions
doc:1620,org:xxvii_reunion_circulo_de_economia,mentions
doc:1620,org:xxvii_reunion_circulo_de_economia,mentions
doc:1620,date:3_june_2011,mentions
doc:1620,date:3_june_2011,mentions
doc:1620,person:gentleman,mentions
doc:1620,date:today,mentions
doc:1620,date:today,mentions
doc:1620,date:today,mentions
doc:1620,date:50_years_ago,mentions
doc:1620,date:1961,mentions
doc:1620,loc:spain,mentions
doc:1620,date:more_than_three_years,mentions
doc:1620,org:european_central_bank,mentions
doc:1620,org:european_central_bank,mentions
doc:1620,org:european_central_bank,mentions
doc:1620,org:european_central_bank,mentions
doc:1620,org:g20,mentions
doc:1620,org:g20,mentions
doc:1620,org:the_financial_stability_board,mentions
doc:1620,org:the_basel_committee,mentions
doc:1620,loc:europe,mentions
doc:1620,loc:europe,mentions
doc:1620,loc:europe,mentions
doc:1620,org:the_european_commission,mentions
doc:1620,org:the_european_commission,mentions
doc:1620,org:basel_iii,mentions
doc:1620,org:basel_iii,mentions
doc:1620,org:basel_iii,mentions
doc:1620,org:basel_iii,mentions
doc:1620,org:basel_iii,mentions
doc:1620,person:basel_iii,mentions
doc:1620,person:basel_iii,mentions
doc:1620,org:basel_ii,mentions
doc:1620,org:bcbs,mentions
doc:1620,date:eight_years,mentions
doc:1620,date:1_january_2019,mentions
doc:1620,org:fsb,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,org:eu,mentions
doc:1620,date:the_past_decade,mentions
doc:1620,org:lehman,mentions
doc:1620,org:aig,mentions
doc:1620,org:bear_stearns,mentions
doc:1620,org:eu_regulation,mentions
doc:1620,org:the_committee_on_payment_and_settlement_systems,mentions
doc:1620,org:the_technical_committee_of_the_international_organization_of_securities_commission,mentions
doc:1620,org:iosco,mentions
doc:1620,date:last_march,mentions
doc:1620,date:early_2012,mentions
doc:1620,org:credit_rating_agencies,mentions
doc:1620,org:cra,mentions
doc:1620,org:the_credit_rating_agencies_regulation,mentions
doc:1620,date:2009,mentions
doc:1620,date:2009,mentions
doc:1620,org:european_system_of,mentions
doc:1620,org:european_system_of,mentions
doc:1620,date:1_january_2011,mentions
doc:1620,org:the_european_systemic_risk_board,mentions
doc:1620,org:esrb,mentions
doc:1620,org:esrb,mentions
doc:1620,org:esrb,mentions
doc:1620,org:esrb,mentions
doc:1620,org:esrb,mentions
doc:1620,loc:secretariat,mentions
doc:1620,loc:us,mentions
doc:1620,org:the_financial_stability_oversight_council,mentions
doc:1620,org:the_european_system_of,mentions
doc:1620,org:the_european_system_of,mentions
doc:1620,org:financial_supervision,mentions
doc:1620,org:ersb,mentions
doc:1620,org:central_banks,mentions
doc:1620,date:decades,mentions
doc:1620,date:2010,mentions
doc:1620,date:october_11_2010,mentions
doc:1620,person:richardson,mentions
doc:1620,org:wiley_finance,mentions
doc:1620,org:annex,mentions
speech:1620,date:2011_06_03,held_on
speech:1620,topic:management,discusses
speech:1620,topic:banking_sector,discusses
speech:1620,topic:economy,discusses
speech:1620,topic:financial_markets,discusses
speech:1620,topic:jose_manuel_gonzalez_paramo,discusses
doc:1621,speech:1621,same_as
doc:1621,loc:building_europe,mentions
doc:1621,org:speech,mentions
doc:1621,org:speech,mentions
doc:1621,person:jean_claude_trichet,mentions
doc:1621,person:jean_claude_trichet,mentions
doc:1621,loc:aachen,mentions
doc:1621,loc:aachen,mentions
doc:1621,date:2_june_2011,mentions
doc:1621,date:2_june_2011,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,loc:europe,mentions
doc:1621,org:the_european_council,mentions
doc:1621,org:the_european_council,mentions
doc:1621,org:the_european_council,mentions
doc:1621,org:the_european_commission,mentions
doc:1621,org:the_european_commission,mentions
doc:1621,org:the_european_parliament,mentions
doc:1621,org:the_european_parliament,mentions
doc:1621,org:the_european_parliament,mentions
doc:1621,org:the_european_parliament,mentions
doc:1621,org:karlspreis,mentions
doc:1621,org:karlspreis,mentions
doc:1621,org:karlspreis,mentions
doc:1621,org:karlspreis,mentions
doc:1621,org:deutsche,mentions
doc:1621,org:the_ecbs_governing_council,mentions
doc:1621,org:the_karlspreis_foundation,mentions
doc:1621,org:the_karlspreis_foundation,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,date:today,mentions
doc:1621,person:isaac_newton,mentions
doc:1621,org:the_executive_board,mentions
doc:1621,org:the_european_system_of_central_banks,mentions
doc:1621,person:barroso,mentions
doc:1621,person:barroso,mentions
doc:1621,org:the_european_union,mentions
doc:1621,org:the_european_union,mentions
doc:1621,person:jean_monnet,mentions
doc:1621,person:jean_monnet,mentions
doc:1621,person:jean_monnet,mentions
doc:1621,person:jean_monnet,mentions
doc:1621,person:van_rompuy,mentions
doc:1621,org:economic_and_monetary_union,mentions
doc:1621,person:juncker,mentions
doc:1621,person:karlspreis,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,org:european_central_bank,mentions
doc:1621,person:eurosystem,mentions
doc:1621,org:monetary_union_emu,mentions
doc:1621,date:centuries,mentions
doc:1621,date:the_16th_century,mentions
doc:1621,person:william_penn,mentions
doc:1621,date:the_17th_century,mentions
doc:1621,person:immanuel_kant,mentions
doc:1621,person:immanuel_kant,mentions
doc:1621,date:the_18th_century,mentions
doc:1621,date:the_19th_century,mentions
doc:1621,person:robert_schuman,mentions
doc:1621,person:robert_schuman,mentions
doc:1621,date:the_20th_century,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,org:emu,mentions
doc:1621,date:the_first_decade,mentions
doc:1621,loc:the_united_states,mentions
doc:1621,loc:the_united_states,mentions
doc:1621,org:euro,mentions
doc:1621,date:the_first_years,mentions
doc:1621,date:the_first_years,mentions
doc:1621,date:the_same_period,mentions
doc:1621,date:its_first_12_years,mentions
doc:1621,org:the_european_central_bank,mentions
doc:1621,date:2002,mentions
doc:1621,org:foundation,mentions
doc:1621,date:twelve_and_a_half_years,mentions
doc:1621,org:treaty,mentions
doc:1621,org:treaty,mentions
doc:1621,org:treaty,mentions
doc:1621,person:max_weber,mentions
doc:1621,date:2007,mentions
doc:1621,org:the_ecb_governing_council,mentions
doc:1621,date:the_first_twelve_years,mentions
doc:1621,date:the_last_50_years,mentions
doc:1621,org:the_deutsche_mark,mentions
doc:1621,person:aachen,mentions
doc:1621,person:aachen,mentions
doc:1621,person:aachen,mentions
doc:1621,person:mark,mentions
doc:1621,date:the_last_four_years,mentions
doc:1621,date:may_2010,mentions
doc:1621,date:the_past_12_months,mentions
doc:1621,date:the_last_12_years,mentions
doc:1621,org:governing_council,mentions
doc:1621,person:karspreis,mentions
doc:1621,loc:frankfurt,mentions
doc:1621,org:eu,mentions
doc:1621,org:eu,mentions
doc:1621,org:the_governing_council,mentions
doc:1621,org:commission,mentions
doc:1621,org:commission,mentions
doc:1621,org:commission,mentions
doc:1621,org:commission,mentions
doc:1621,org:council,mentions
doc:1621,org:council,mentions
doc:1621,org:council,mentions
doc:1621,org:parliament,mentions
doc:1621,org:imf,mentions
doc:1621,date:35_years_ago,mentions
doc:1621,date:tomorrow,mentions
doc:1621,date:tomorrow,mentions
doc:1621,org:union,mentions
doc:1621,date:the_day_after_tomorrow,mentions
doc:1621,org:husserl,mentions
doc:1621,org:husserl,mentions
doc:1621,loc:vienna,mentions
doc:1621,date:may_1935,mentions
doc:1621,person:paul_valery,mentions
doc:1621,date:1924,mentions
doc:1621,org:caesar,mentions
doc:1621,person:gaius,mentions
doc:1621,person:trajan,mentions
doc:1621,person:virgil,mentions
doc:1621,org:moises,mentions
doc:1621,loc:st_paul,mentions
doc:1621,person:plato,mentions
doc:1621,org:charlemagne,mentions
doc:1621,loc:france,mentions
doc:1621,loc:germany,mentions
doc:1621,loc:germany,mentions
doc:1621,loc:germany,mentions
doc:1621,date:the_almost_eight_years,mentions
speech:1621,date:2011_06_02,held_on
speech:1621,topic:building_institutions,discusses
speech:1621,topic:jean_claude_trichet,discusses
speech:1621,topic:ecb,discusses
speech:1621,topic:karlspreis,discusses
speech:1621,topic:2_june_2011_building_europe,discusses
doc:1622,speech:1622,same_as
doc:1622,org:speech,mentions
doc:1622,org:speech,mentions
doc:1622,person:jean_claude_trichet,mentions
doc:1622,person:jean_claude_trichet,mentions
doc:1622,org:european_central_bank,mentions
doc:1622,org:european_central_bank,mentions
doc:1622,org:european_central_bank,mentions
doc:1622,org:european_central_bank,mentions
doc:1622,org:european_central_bank,mentions
doc:1622,org:rheinisch_westfalische_technische_hochschule,mentions
doc:1622,org:rheinisch_westfalische_technische_hochschule,mentions
doc:1622,date:1_june_2011,mentions
doc:1622,date:1_june_2011,mentions
doc:1622,loc:aachen,mentions
doc:1622,org:rwth_aachen,mentions
doc:1622,loc:europe,mentions
doc:1622,loc:europe,mentions
doc:1622,date:fifty_years_ago,mentions
doc:1622,date:recent_years,mentions
doc:1622,date:2007,mentions
doc:1622,date:2007,mentions
doc:1622,date:2007,mentions
doc:1622,date:today,mentions
doc:1622,org:the_european_central_bank,mentions
doc:1622,date:the_past_two_decades,mentions
doc:1622,date:2006_07,mentions
doc:1622,date:january_2007,mentions
doc:1622,date:august_2007,mentions
doc:1622,date:august_2007,mentions
doc:1622,date:august_2007,mentions
doc:1622,org:lehman_brothers,mentions
doc:1622,org:lehman_brothers,mentions
doc:1622,date:september_2008,mentions
doc:1622,date:september_2008,mentions
doc:1622,date:september_2008,mentions
doc:1622,date:years,mentions
doc:1622,date:july_2007,mentions
doc:1622,loc:us,mentions
doc:1622,loc:us,mentions
doc:1622,loc:uk,mentions
doc:1622,person:nassim_taleb,mentions
doc:1622,person:nassim_taleb,mentions
doc:1622,date:centuries,mentions
doc:1622,loc:swan,mentions
doc:1622,date:the_eighteenth_century,mentions
doc:1622,loc:australia,mentions
doc:1622,org:taleb,mentions
doc:1622,person:frank_knight,mentions
doc:1622,date:1921,mentions
doc:1622,date:1921,mentions
doc:1622,org:knight,mentions
doc:1622,date:2008,mentions
doc:1622,date:2008,mentions
doc:1622,date:annual,mentions
doc:1622,date:2009,mentions
doc:1622,date:2009,mentions
doc:1622,date:2009,mentions
doc:1622,date:2009,mentions
doc:1622,date:2009,mentions
doc:1622,date:2009,mentions
doc:1622,date:the_months,mentions
doc:1622,date:the_end_of_2009,mentions
doc:1622,date:the_end_of_the_year,mentions
doc:1622,date:2010,mentions
doc:1622,date:2010,mentions
doc:1622,date:2009_10,mentions
doc:1622,date:the_second_half_of_2009,mentions
doc:1622,date:the_last_quarter_of_the_year,mentions
doc:1622,date:several_decades,mentions
doc:1622,date:many_years,mentions
doc:1622,date:the_1980s,mentions
doc:1622,date:1992,mentions
doc:1622,date:1993,mentions
doc:1622,date:the_1990s,mentions
doc:1622,date:the_2000s,mentions
doc:1622,org:the_executive_board,mentions
doc:1622,org:the_governing_council_of_the_ecb,mentions
doc:1622,person:richard_feynman,mentions
doc:1622,person:kenny,mentions
doc:1622,person:g,mentions
doc:1622,person:j_morgan,mentions
doc:1622,date:2011,mentions
doc:1622,date:2011,mentions
doc:1622,org:the_financial_crisis,mentions
doc:1622,person:knight_f,mentions
doc:1622,org:profit,mentions
doc:1622,loc:boston,mentions
doc:1622,org:ma_hart_schaffner_marx,mentions
doc:1622,org:houghton_mifflin_company,mentions
doc:1622,person:taleb_n,mentions
doc:1622,org:random_house,mentions
doc:1622,person:taylor_j_and,mentions
doc:1622,person:jc_williams,mentions
doc:1622,loc:pp,mentions
doc:1622,date:58_83,mentions
doc:1622,person:john_taylor,mentions
doc:1622,person:john_williams,mentions
doc:1622,org:annex,mentions
speech:1622,date:2011_06_01,held_on
speech:1622,topic:uncertain_world,discusses
speech:1622,topic:jean_claude_trichet,discusses
speech:1622,topic:ecb,discusses
speech:1622,topic:rheinisch_westfalische_technische_hochschule,discusses
speech:1622,topic:rwthaachen_1_june_2011_i_introduction,discusses
doc:1623,speech:1623,same_as
doc:1623,person:jose_manuel_gonzalez_paramo,mentions
doc:1623,person:jose_manuel_gonzalez_paramo,mentions
doc:1623,org:the_executive_board,mentions
doc:1623,org:the_executive_board,mentions
doc:1623,org:the_spanish,mentions
doc:1623,org:the_spanish,mentions
doc:1623,org:national_council_of_the_urban_land_institute,mentions
doc:1623,org:national_council_of_the_urban_land_institute,mentions
doc:1623,org:ulibarcelona,mentions
doc:1623,org:ulibarcelona,mentions
doc:1623,date:may_2011,mentions
doc:1623,date:may_2011,mentions
doc:1623,org:i_introduction,mentions
doc:1623,org:the_spanish_council_of_the_urban_land_institute,mentions
doc:1623,date:2007,mentions
doc:1623,date:2007,mentions
doc:1623,date:the_past_century,mentions
doc:1623,org:nordic,mentions
doc:1623,date:the_early_1990s,mentions
doc:1623,date:the_1990s,mentions
doc:1623,date:october_2008,mentions
doc:1623,date:two_decades,mentions
doc:1623,date:the_years,mentions
doc:1623,date:the_years,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,org:eu,mentions
doc:1623,person:iii1_regulatory,mentions
doc:1623,date:the_past_three_years_and_a_half,mentions
doc:1623,org:basel_iii,mentions
doc:1623,org:basel_iii,mentions
doc:1623,org:the_basel_committee,mentions
doc:1623,org:the_basel_committee,mentions
doc:1623,org:the_group_of_central_bank_governors,mentions
doc:1623,org:heads_of_supervision,mentions
doc:1623,org:heads_of_supervision,mentions
doc:1623,date:8_years,mentions
doc:1623,date:the_past_few_decades,mentions
doc:1623,loc:europe,mentions
doc:1623,loc:europe,mentions
doc:1623,loc:europe,mentions
doc:1623,loc:europe,mentions
doc:1623,loc:us,mentions
doc:1623,loc:us,mentions
doc:1623,date:the_years_ahead,mentions
doc:1623,org:the_group_of_governors,mentions
doc:1623,date:september_2010,mentions
doc:1623,org:the_financial_stability_board,mentions
doc:1623,org:the_financial_stability_board,mentions
doc:1623,org:g20,mentions
doc:1623,date:november,mentions
doc:1623,org:fsb,mentions
doc:1623,org:fsb,mentions
doc:1623,org:fsb,mentions
doc:1623,org:the_european_commission,mentions
doc:1623,date:june,mentions
doc:1623,date:late_2008,mentions
doc:1623,date:2009,mentions
doc:1623,date:2010,mentions
doc:1623,date:the_next_few_years,mentions
doc:1623,org:the_european_commissions,mentions
doc:1623,date:the_past_few_years,mentions
doc:1623,org:the_european_systemic_risk_board,mentions
doc:1623,org:esrb,mentions
doc:1623,org:esrb,mentions
doc:1623,org:esrb,mentions
doc:1623,org:esrb,mentions
doc:1623,org:esrb,mentions
doc:1623,org:secretariat,mentions
doc:1623,date:the_past_decade,mentions
doc:1623,loc:cm,mentions
doc:1623,person:ks_rogoff,mentions
doc:1623,date:2008,mentions
doc:1623,date:2008,mentions
doc:1623,org:nber_wp_14656,mentions
doc:1623,loc:basel,mentions
doc:1623,date:between_1992_and_2007,mentions
doc:1623,date:1992,mentions
doc:1623,person:g_dellariccia,mentions
doc:1623,person:d_igan,mentions
doc:1623,person:l_laevan,mentions
doc:1623,org:credit_booms,mentions
doc:1623,org:the_subprime_mortgage_market,mentions
doc:1623,org:imf_working_paper,mentions
doc:1623,org:imf,mentions
doc:1623,person:a_maddaloni,mentions
doc:1623,org:j_l_peydro,mentions
doc:1623,org:working_paper_no,mentions
doc:1623,date:1248,mentions
doc:1623,date:october_2010,mentions
doc:1623,org:the_institute_of_international_finance_reform,mentions
doc:1623,org:the_financial_services_industry_strengthening_practices,mentions
doc:1623,date:dec_2009,mentions
doc:1623,org:financial,mentions
doc:1623,date:2007_2008,mentions
doc:1623,date:jul_2008,mentions
doc:1623,org:the_counterparty_risk_management_policy_group,mentions
doc:1623,date:aug_2008,mentions
doc:1623,org:the_senior_supervisors_group,mentions
doc:1623,date:december_23_2010,mentions
speech:1623,date:2011_05_26,held_on
speech:1623,topic:challenges,discusses
speech:1623,topic:european_financial_sector,discusses
speech:1623,topic:jose_manuel_gonzalez_paramo,discusses
speech:1623,topic:executive_board,discusses
speech:1623,topic:ecb,discusses
doc:1624,speech:1624,same_as
doc:1624,person:lorenzo_bini_smaghi,mentions
doc:1624,person:lorenzo_bini_smaghi,mentions
doc:1624,org:the_executive_board,mentions
doc:1624,org:the_executive_board,mentions
doc:1624,org:the_european_central_bank,mentions
doc:1624,org:the_european_central_bank,mentions
doc:1624,org:the_european_central_bank,mentions
doc:1624,loc:london,mentions
doc:1624,loc:london,mentions
doc:1624,date:may_2011,mentions
doc:1624,date:26_may_2011,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,org:european_central_bank,mentions
doc:1624,loc:the_member_states,mentions
doc:1624,date:more_than_11_years,mentions
doc:1624,date:today,mentions
doc:1624,date:recent_years,mentions
doc:1624,date:recent_years,mentions
doc:1624,date:recent_years,mentions
doc:1624,date:mid_2007,mentions
doc:1624,loc:us,mentions
doc:1624,date:september_2008,mentions
doc:1624,org:lehman_brothers,mentions
doc:1624,org:the_ecbs_governing_council,mentions
doc:1624,org:the_ecbs_governing_council,mentions
doc:1624,date:october_2008,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:greece,mentions
doc:1624,loc:portugal,mentions
